
[00:00:00.000 --> 00:00:02.000]  各位頂子妹早晨
[00:00:02.000 --> 00:00:05.000]  我們一起向心裡祈禱
[00:00:05.000 --> 00:00:09.000]  親愛的天父
[00:00:09.000 --> 00:00:13.000]  感謝你帶領每一位頂子妹來到你的殿當中
[00:00:13.000 --> 00:00:15.000]  敬拜讚美你的名
[00:00:15.000 --> 00:00:18.000]  求聖靈充滿我們每一位
[00:00:18.000 --> 00:00:21.000]  讓我們能夠打開我們的心
[00:00:21.000 --> 00:00:24.000]  專心一意去領受神你的說話
[00:00:24.000 --> 00:00:28.000]  讓孩子所說的都能夠造就人
[00:00:28.000 --> 00:00:29.000]  榮耀你的名
[00:00:29.000 --> 00:00:32.000]  祈禱是奉主耶穌基督得聖的名祈求
[00:00:32.000 --> 00:00:34.000]  阿們
[00:00:34.000 --> 00:00:37.000]  多謝主席剛才幫我們讀出
[00:00:37.000 --> 00:00:42.000]  一起讀出老家福音第十章38至42節的經文
[00:00:42.000 --> 00:00:45.000]  今天我們會透過這五節的經文
[00:00:45.000 --> 00:00:49.000]  來了解當我們有很多事要去做的時候
[00:00:49.000 --> 00:00:50.000]  很忙碌的事
[00:00:50.000 --> 00:00:53.000]  我們怎樣去面對
[00:00:53.000 --> 00:00:56.000]  我們遇到一些困擾的時候
[00:00:56.000 --> 00:00:59.000]  有些是來自外在的
[00:00:59.000 --> 00:01:01.000]  有些是來自自己的內心
[00:01:01.000 --> 00:01:04.000]  但是我們仔細去看一看
[00:01:04.000 --> 00:01:08.000]  所有的狡妖其實都是來自自己的內心
[00:01:08.000 --> 00:01:12.000]  外在的狡妖只不過是一個場景
[00:01:12.000 --> 00:01:16.000]  老家福音第十章38至42節那裡
[00:01:16.000 --> 00:01:18.000]  就是一個好的例子
[00:01:18.000 --> 00:01:21.000]  說明狡妖的真正的根由
[00:01:21.000 --> 00:01:23.000]  和它的精結在哪裡
[00:01:23.000 --> 00:01:25.000]  我們最常見的狡妖
[00:01:25.000 --> 00:01:27.000]  通常都是忙碌
[00:01:27.000 --> 00:01:29.000]  老家福音第十章
[00:01:29.000 --> 00:01:31.000]  馬大和瑪利亞的故事
[00:01:31.000 --> 00:01:36.000]  正正是觸及這個問題
[00:01:36.000 --> 00:01:40.000]  我們先想像一下
[00:01:40.000 --> 00:01:42.000]  我們想像一下現在
[00:01:42.000 --> 00:01:46.000]  我們坐在時光機那裡
[00:01:46.000 --> 00:01:50.000]  然後回到馬大和瑪利亞
[00:01:50.000 --> 00:01:53.000]  二千多年前的場景
[00:01:53.000 --> 00:02:00.000]  當時他們大多都是農業社會的居民
[00:02:00.000 --> 00:02:02.000]  經常都以為
[00:02:02.000 --> 00:02:07.000]  他們的節奏比我們現代人應該是很休閒
[00:02:07.000 --> 00:02:09.000]  那些時間是比他們多的
[00:02:09.000 --> 00:02:11.000]  有的就是時間
[00:02:11.000 --> 00:02:13.000]  可以每一天去靈修
[00:02:13.000 --> 00:02:16.000]  每一天就夜思想親近神
[00:02:16.000 --> 00:02:20.000]  當然這樣做他們好像沒有什麼難度
[00:02:20.000 --> 00:02:24.000]  我們現代人每一天都很忙碌
[00:02:24.000 --> 00:02:26.000]  為口賓時
[00:02:26.000 --> 00:02:28.000]  為我們的事業
[00:02:28.000 --> 00:02:31.000]  為我們的家庭去打拼
[00:02:31.000 --> 00:02:33.000]  不是很多時間
[00:02:33.000 --> 00:02:35.000]  好像現代人那樣
[00:02:35.000 --> 00:02:37.000]  我們想像一下
[00:02:37.000 --> 00:02:39.000]  這個只是我們的想法
[00:02:39.000 --> 00:02:43.000]  實際情況可能是這樣
[00:02:43.000 --> 00:02:45.000]  事實上農業社會的人
[00:02:45.000 --> 00:02:48.000]  可能比我們更加忙碌
[00:02:48.000 --> 00:02:50.000]  我們想像一下
[00:02:50.000 --> 00:02:52.000]  我們家裡是有自來水的
[00:02:52.000 --> 00:02:55.000]  我們也有煤氣
[00:02:55.000 --> 00:02:59.000]  煮飯也可以用我們的電飯鍋
[00:02:59.000 --> 00:03:00.000]  有微波爐
[00:03:00.000 --> 00:03:02.000]  又是有電爐等等
[00:03:02.000 --> 00:03:04.000]  煮一頓飯出來
[00:03:04.000 --> 00:03:09.000]  其實相對來說比較容易一點
[00:03:09.000 --> 00:03:11.000]  但是他們要煮一頓飯
[00:03:11.000 --> 00:03:13.000]  是浪費很多時間的
[00:03:13.000 --> 00:03:15.000]  費很多功夫
[00:03:15.000 --> 00:03:17.000]  你想像一下
[00:03:17.000 --> 00:03:19.000]  做農夫也是
[00:03:19.000 --> 00:03:20.000]  天一亮的時候
[00:03:20.000 --> 00:03:22.000]  他們要爭取時間
[00:03:22.000 --> 00:03:24.000]  要去落田
[00:03:24.000 --> 00:03:25.000]  去耕種
[00:03:25.000 --> 00:03:28.000]  不然天色一暗的時候
[00:03:28.000 --> 00:03:30.000]  什麼都做不到
[00:03:30.000 --> 00:03:33.000]  馬里亞他們實際上
[00:03:33.000 --> 00:03:35.000]  不見得比我們現代人
[00:03:35.000 --> 00:03:36.000]  可以休閒很多
[00:03:36.000 --> 00:03:39.000]  會有更多時間靜下來
[00:03:39.000 --> 00:03:40.000]  去靈修
[00:03:40.000 --> 00:03:42.000]  所以問題不是我們一天
[00:03:42.000 --> 00:03:44.000]  有多少時間可以去用
[00:03:44.000 --> 00:03:46.000]  而是我們
[00:03:46.000 --> 00:03:47.000]  當面對忙碌的時候
[00:03:47.000 --> 00:03:50.000]  我們怎樣去面對呢
[00:03:50.000 --> 00:03:51.000]  馬大和馬里亞
[00:03:51.000 --> 00:03:53.000]  在這段經文裡
[00:03:53.000 --> 00:03:55.000]  沒有明顯地教導我們
[00:03:55.000 --> 00:03:57.000]  怎樣去面對忙碌
[00:03:57.000 --> 00:03:59.000]  我們要小心地去觀察
[00:03:59.000 --> 00:04:04.000]  才可以看到當中的訊息
[00:04:04.000 --> 00:04:06.000]  我們先看經文
[00:04:06.000 --> 00:04:09.000]  了解當時的背景
[00:04:09.000 --> 00:04:11.000]  在第38節
[00:04:11.000 --> 00:04:13.000]  他們說他們走路的時候
[00:04:13.000 --> 00:04:15.000]  耶穌進了一個村莊
[00:04:15.000 --> 00:04:18.000]  有一個女人名叫馬大
[00:04:18.000 --> 00:04:21.000]  接她到自己家裡
[00:04:21.000 --> 00:04:22.000]  路加沒有註明
[00:04:22.000 --> 00:04:26.000]  耶穌是從哪一個村莊
[00:04:26.000 --> 00:04:29.000]  只是提到耶穌是去耶路撒冷
[00:04:29.000 --> 00:04:31.000]  這個旅程當中
[00:04:31.000 --> 00:04:33.000]  進入了一個村莊
[00:04:33.000 --> 00:04:35.000]  耶穌在這個旅程裡
[00:04:35.000 --> 00:04:37.000]  挑戰上帝的子民
[00:04:37.000 --> 00:04:38.000]  挑戰什麼
[00:04:38.000 --> 00:04:40.000]  就是去不去接待祂
[00:04:40.000 --> 00:04:43.000]  而馬大又接待耶穌
[00:04:43.000 --> 00:04:46.000]  剛剛在上一章
[00:04:46.000 --> 00:04:50.000]  上一章路加福音第九章
[00:04:50.000 --> 00:04:53.000]  路加福音第九章
[00:04:53.000 --> 00:04:56.000]  那裡說到
[00:04:56.000 --> 00:05:02.000]  51至53節裡
[00:05:02.000 --> 00:05:04.000]  第53節提到
[00:05:04.000 --> 00:05:07.000]  那裡的人不接待他
[00:05:07.000 --> 00:05:09.000]  路加在耶穌去耶路撒冷
[00:05:09.000 --> 00:05:11.000]  這個旅程當中
[00:05:11.000 --> 00:05:13.000]  曾經讓我們看到
[00:05:13.000 --> 00:05:14.000]  注意到一件事
[00:05:14.000 --> 00:05:16.000]  就是接待和不接待
[00:05:16.000 --> 00:05:18.000]  這個問題上高
[00:05:18.000 --> 00:05:21.000]  而馬大是接待了耶穌
[00:05:21.000 --> 00:05:24.000]  代表他對耶穌有正面的回應
[00:05:24.000 --> 00:05:27.000]  也找到他自己應該要做的事
[00:05:27.000 --> 00:05:30.000]  今天我們會有兩個重點
[00:05:30.000 --> 00:05:33.000]  來跟大家看這幾節經文
[00:05:33.000 --> 00:05:36.000]  看看怎樣去面對忙碌
[00:05:36.000 --> 00:05:38.000]  第一個重點就是
[00:05:38.000 --> 00:05:40.000]  工作忙碌的心態
[00:05:40.000 --> 00:05:42.000]  在39至41節裡
[00:05:42.000 --> 00:05:43.000]  第二點就是
[00:05:43.000 --> 00:05:45.000]  不能奪去的選擇
[00:05:45.000 --> 00:05:47.000]  在第42節裡
[00:05:47.000 --> 00:05:50.000]  第39節裡
[00:05:50.000 --> 00:05:51.000]  那裡寫到
[00:05:51.000 --> 00:05:53.000]  他有個妹子名叫瑪利亞
[00:05:53.000 --> 00:05:57.000]  在耶穌腳前坐著聽她的道
[00:05:57.000 --> 00:06:02.000]  瑪利亞是馬大和拉撒路的姊妹
[00:06:02.000 --> 00:06:05.000]  在耶穌腳前坐著
[00:06:05.000 --> 00:06:07.000]  聽她的道
[00:06:07.000 --> 00:06:09.000]  聽耶穌講道
[00:06:09.000 --> 00:06:11.000]  路加描述瑪利亞
[00:06:11.000 --> 00:06:14.000]  坐在主的腳前
[00:06:14.000 --> 00:06:17.000]  就是說她對耶穌的信服
[00:06:17.000 --> 00:06:18.000]  也很專心
[00:06:18.000 --> 00:06:22.000]  也接受耶穌所傳的福音
[00:06:22.000 --> 00:06:25.000]  信徒對於記載
[00:06:25.000 --> 00:06:28.000]  應該不會有什麼陌生
[00:06:28.000 --> 00:06:30.000]  很多時候我們都會抱著
[00:06:30.000 --> 00:06:33.000]  先入為主的觀念
[00:06:33.000 --> 00:06:37.000]  以為耶穌喜歡我們做瑪利亞
[00:06:37.000 --> 00:06:39.000]  不喜歡我們做瑪大
[00:06:39.000 --> 00:06:42.000]  好像信徒分了兩類人
[00:06:42.000 --> 00:06:45.000]  一類人忙於做事
[00:06:45.000 --> 00:06:49.000]  一類很安靜地親近主
[00:06:49.000 --> 00:06:54.000]  親近主比忙於做事更加屬靈
[00:06:54.000 --> 00:06:57.000]  好像更加高尚
[00:06:57.000 --> 00:07:00.000]  這樣的分類都不公平
[00:07:00.000 --> 00:07:02.000]  38節裡
[00:07:02.000 --> 00:07:04.000]  我們看到瑪大接待耶穌
[00:07:04.000 --> 00:07:06.000]  到自己的家裡
[00:07:06.000 --> 00:07:09.000]  當時其實是一件很高尚的
[00:07:09.000 --> 00:07:11.000]  也很神聖的工作
[00:07:11.000 --> 00:07:12.000]  為神的緣故
[00:07:12.000 --> 00:07:14.000]  去接待一位拉比
[00:07:14.000 --> 00:07:18.000]  悉心地去侍奉他
[00:07:18.000 --> 00:07:21.000]  這些都是屬靈的侍奉
[00:07:21.000 --> 00:07:25.000]  試想想如果瑪大不負起這個任務
[00:07:25.000 --> 00:07:28.000]  誰來為耶穌做飯呢
[00:07:28.000 --> 00:07:30.000]  如果每個人都像瑪利亞那樣
[00:07:30.000 --> 00:07:32.000]  坐著聽道不動
[00:07:32.000 --> 00:07:36.000]  難道一起要捱餓嗎
[00:07:36.000 --> 00:07:38.000]  這個其實是今天
[00:07:38.000 --> 00:07:42.000]  我們都面對類似的問題
[00:07:42.000 --> 00:07:45.000]  經文顯示了一個對比
[00:07:45.000 --> 00:07:48.000]  瑪大和瑪利亞
[00:07:48.000 --> 00:07:53.000]  對比不在於兩位姊妹所做的事情的性質
[00:07:53.000 --> 00:07:57.000]  不是一個記住要做神的侍功
[00:07:57.000 --> 00:08:02.000]  而是一個記住要安靜地聽道
[00:08:02.000 --> 00:08:06.000]  神聖的侍友可能比較世俗
[00:08:06.000 --> 00:08:08.000]  故事不是這樣的
[00:08:08.000 --> 00:08:12.000]  重點是聽道和做飯
[00:08:12.000 --> 00:08:15.000]  其實是同樣重要的
[00:08:15.000 --> 00:08:18.000]  瑪大沒有坐著聽道
[00:08:18.000 --> 00:08:22.000]  並不是耶穌要針對這件事的地方
[00:08:22.000 --> 00:08:25.000]  但如果兩件事都是很重要的時候
[00:08:25.000 --> 00:08:27.000]  都是值得去做的時候
[00:08:27.000 --> 00:08:30.000]  甚至是必須去做的
[00:08:30.000 --> 00:08:32.000]  這樣應該怎樣去平衡呢
[00:08:32.000 --> 00:08:36.000]  兩姊妹真正的對比究竟在哪呢
[00:08:36.000 --> 00:08:38.000]  我們留意一下
[00:08:38.000 --> 00:08:42.000]  有一個數量的對比
[00:08:42.000 --> 00:08:46.000]  四十節裡說瑪大事後的事多
[00:08:46.000 --> 00:08:48.000]  四十一和四十二節裡
[00:08:48.000 --> 00:08:50.000]  耶穌對她說瑪大瑪大
[00:08:50.000 --> 00:08:55.000]  許多的事繁擾
[00:08:55.000 --> 00:08:58.000]  指示不可少的只有一件
[00:08:58.000 --> 00:09:02.000]  見到許多對比於一件
[00:09:02.000 --> 00:09:05.000]  是多和一個對比
[00:09:05.000 --> 00:09:09.000]  當然瑪大可以煮少些菜
[00:09:09.000 --> 00:09:12.000]  或者不要煮太多
[00:09:12.000 --> 00:09:15.000]  就不用手忙腳亂
[00:09:15.000 --> 00:09:19.000]  但多是否一定可以避免呢
[00:09:19.000 --> 00:09:21.000]  是否一定不能呢
[00:09:21.000 --> 00:09:25.000]  如果你請耶穌來你的家
[00:09:25.000 --> 00:09:29.000]  或者威拉比或者穆斯來你的家
[00:09:29.000 --> 00:09:31.000]  我們都不會只做一碟
[00:09:31.000 --> 00:09:34.000]  或者兩碟菜招呼
[00:09:34.000 --> 00:09:38.000]  所以多未必是主要的問題
[00:09:38.000 --> 00:09:42.000]  其實真正的問題
[00:09:42.000 --> 00:09:44.000]  對比不是多和一
[00:09:44.000 --> 00:09:46.000]  我們留意一下經文
[00:09:46.000 --> 00:09:49.000]  可以發現每次出現多這個字之後
[00:09:49.000 --> 00:09:53.000]  多接著有一個負面的描述
[00:09:53.000 --> 00:09:54.000]  那描述是什麼
[00:09:54.000 --> 00:09:55.000]  我們看看
[00:09:55.000 --> 00:09:57.000]  就是心裡亡亂
[00:09:57.000 --> 00:09:59.000]  多心裡亡亂
[00:09:59.000 --> 00:10:02.000]  許多的事思慮繁擾
[00:10:02.000 --> 00:10:05.000]  多只是一個場景
[00:10:05.000 --> 00:10:07.000]  本身都是沒有問題
[00:10:07.000 --> 00:10:10.000]  有問題是因為多而自亂陣腳
[00:10:10.000 --> 00:10:15.000]  又或者因為多而心煩意亂
[00:10:15.000 --> 00:10:19.000]  多有時候我們都知道不能夠避免
[00:10:19.000 --> 00:10:21.000]  亡也是可以的
[00:10:21.000 --> 00:10:22.000]  但不要亂亡
[00:10:22.000 --> 00:10:25.000]  耶穌針對的不是馬大多
[00:10:25.000 --> 00:10:28.000]  而是他的亂
[00:10:28.000 --> 00:10:31.000]  四十節中心裡亡亂
[00:10:31.000 --> 00:10:34.000]  原文的意思是分心
[00:10:34.000 --> 00:10:40.000]  馬大因為要用三頭六臂來應付
[00:10:40.000 --> 00:10:43.000]  不能夠專注於一件事的意思
[00:10:43.000 --> 00:10:45.000]  分心在這裡
[00:10:45.000 --> 00:10:48.000]  即是說他因為多而變得心意不定
[00:10:48.000 --> 00:10:50.000]  不能夠自己控制
[00:10:50.000 --> 00:10:52.000]  又左顧右盼
[00:10:52.000 --> 00:10:53.000]  這裡碰一下
[00:10:53.000 --> 00:10:55.000]  那裡又摸一下
[00:10:55.000 --> 00:10:57.000]  不能夠去專注
[00:10:57.000 --> 00:10:59.000]  相反我們看到瑪利亞
[00:10:59.000 --> 00:11:04.000]  她由始至終都很專心地聽到
[00:11:04.000 --> 00:11:07.000]  心無雜念專心一致
[00:11:07.000 --> 00:11:11.000]  這就是兩姐妹的分別所在
[00:11:11.000 --> 00:11:16.000]  經文在這裡刻意突出多和一
[00:11:16.000 --> 00:11:19.000]  我們再看第四十二節
[00:11:19.000 --> 00:11:22.000]  提到不可少的只有一件
[00:11:22.000 --> 00:11:23.000]  來對比
[00:11:23.000 --> 00:11:26.000]  相對大接著的形容更加重要
[00:11:26.000 --> 00:11:29.000]  指出這個數量不是問題
[00:11:29.000 --> 00:11:32.000]  是心態的問題
[00:11:32.000 --> 00:11:35.000]  馬大因為不同的顧慮
[00:11:35.000 --> 00:11:41.000]  而不能夠專心去聽耶穌的說話
[00:11:41.000 --> 00:11:44.000]  這樣馬大和瑪利亞對比
[00:11:44.000 --> 00:11:47.000]  不是針對他們忙碌或休閒
[00:11:47.000 --> 00:11:49.000]  究竟是甚麼呢
[00:11:49.000 --> 00:11:54.000]  就是分心和專心這件事
[00:11:54.000 --> 00:12:01.000]  大多數香港人的問題是甚麼呢
[00:12:01.000 --> 00:12:09.000]  很多時候我們會一心二用
[00:12:09.000 --> 00:12:12.000]  一心多用
[00:12:12.000 --> 00:12:15.000]  同一時間做很多事
[00:12:15.000 --> 00:12:19.000]  香港人很喜歡一心多用
[00:12:19.000 --> 00:12:23.000]  例如一邊說電話一邊整理文件
[00:12:23.000 --> 00:12:27.000]  一邊吃飯一邊拿著手機一邊上網
[00:12:27.000 --> 00:12:31.000]  一邊吃飯一邊看電視
[00:12:31.000 --> 00:12:37.000]  我們一邊走路一邊看智能電話
[00:12:37.000 --> 00:12:40.000]  我去地鐵也統計過
[00:12:40.000 --> 00:12:42.000]  十個人當中有兩三個
[00:12:42.000 --> 00:12:46.000]  一邊走路一邊看手機
[00:12:46.000 --> 00:12:49.000]  這是我們香港人社會的問題
[00:12:49.000 --> 00:12:52.000]  或者不單是香港人
[00:12:52.000 --> 00:12:55.000]  大家好像已經習慣了
[00:12:55.000 --> 00:12:57.000]  如果真的要這樣做
[00:12:57.000 --> 00:12:59.000]  不是不可以
[00:12:59.000 --> 00:13:01.000]  但是我們不要因為這樣
[00:13:01.000 --> 00:13:04.000]  而令到生活變得很混亂
[00:13:04.000 --> 00:13:07.000]  我有個例子想跟大家分享一下
[00:13:07.000 --> 00:13:10.000]  我記得我讀神學之前
[00:13:10.000 --> 00:13:12.000]  其實也是一個很忙的人
[00:13:12.000 --> 00:13:13.000]  一個大忙人
[00:13:13.000 --> 00:13:15.000]  白天要上班
[00:13:15.000 --> 00:13:17.000]  晚上也要上學
[00:13:17.000 --> 00:13:21.000]  週末星期六日的時候
[00:13:21.000 --> 00:13:23.000]  也有侍奉
[00:13:23.000 --> 00:13:26.000]  有時間我也會約我的朋友
[00:13:26.000 --> 00:13:28.000]  一起出來吃飯一起玩
[00:13:28.000 --> 00:13:30.000]  總之就是沒有一刻
[00:13:30.000 --> 00:13:32.000]  我自己也可以停下來
[00:13:32.000 --> 00:13:34.000]  或者安靜下來
[00:13:34.000 --> 00:13:36.000]  我曾經試過一次
[00:13:36.000 --> 00:13:38.000]  有人約了我
[00:13:38.000 --> 00:13:40.000]  但我忘記了寫下來
[00:13:40.000 --> 00:13:45.000]  同一時間又答應了其他人的約會
[00:13:45.000 --> 00:13:47.000]  結果怎麼辦呢
[00:13:47.000 --> 00:13:49.000]  到了那天
[00:13:49.000 --> 00:13:53.000]  第一個朋友打電話來問我
[00:13:53.000 --> 00:13:55.000]  他說為什麼還沒有見到我呢
[00:13:55.000 --> 00:13:57.000]  我才記得
[00:13:57.000 --> 00:13:59.000]  原來我約了他
[00:13:59.000 --> 00:14:00.000]  我忘記了
[00:14:00.000 --> 00:14:04.000]  但我已經參與了第二個約會的地點
[00:14:04.000 --> 00:14:08.000]  雖然剛才聽到我這樣說
[00:14:08.000 --> 00:14:10.000]  不過我也沒有拒絕
[00:14:10.000 --> 00:14:12.000]  剛剛打電話來問我
[00:14:12.000 --> 00:14:15.000]  之前約會的朋友
[00:14:15.000 --> 00:14:16.000]  我還說
[00:14:16.000 --> 00:14:18.000]  請你等等我
[00:14:18.000 --> 00:14:23.000]  很快地完成地點的約會後
[00:14:23.000 --> 00:14:25.000]  我衝衝去了
[00:14:25.000 --> 00:14:28.000]  另外第一個朋友約我的地方
[00:14:28.000 --> 00:14:31.000]  總之就是走兩場
[00:14:31.000 --> 00:14:33.000]  玩到很晚才回家
[00:14:33.000 --> 00:14:38.000]  經常弄得自己好像很累
[00:14:38.000 --> 00:14:40.000]  現在我好多了
[00:14:40.000 --> 00:14:41.000]  因為現在我立刻
[00:14:41.000 --> 00:14:42.000]  誰約了我
