
[00:00:00.000 --> 00:00:02.440]  各位弟子平安
[00:00:02.440 --> 00:00:05.080]  我恭喜你今天能夠與大家分享上帝的說話
[00:00:05.080 --> 00:00:09.400]  邀請大家再次低頭祈禱
[00:00:09.400 --> 00:00:11.800]  真的感謝你
[00:00:11.800 --> 00:00:15.360]  感謝你的復活帶給我們希望
[00:00:15.360 --> 00:00:17.640]  帶給我們新生命
[00:00:17.640 --> 00:00:21.080]  祝我們懇求聖靈的時刻與我們同在
[00:00:21.080 --> 00:00:23.800]  特別求你賜下你的悟性
[00:00:23.800 --> 00:00:26.520]  讓我們能夠明白你話語中的奧秘
[00:00:26.520 --> 00:00:28.000]  賜給我們力量
[00:00:28.000 --> 00:00:31.880]  以至我們在生活中能夠踐行你的教訓
[00:00:31.880 --> 00:00:35.120]  願講的和聽的都同夢你的月立
[00:00:35.120 --> 00:00:37.400]  祈禱奉主耶穌基督的名求
[00:00:37.400 --> 00:00:38.880]  阿門
[00:00:38.880 --> 00:00:43.240]  很感謝剛才高國靈堂委
[00:00:43.240 --> 00:00:44.680]  幫我們讀出今天的經文
[00:00:44.680 --> 00:00:47.520]  我相信如果在教會中成長
[00:00:47.520 --> 00:00:50.720]  又或者你讀的是基督教的學校
[00:00:50.720 --> 00:00:54.600]  你對於復活的事蹟會很清楚
[00:00:54.600 --> 00:00:56.280]  所以今天打算
[00:00:56.280 --> 00:01:02.080]  和大家一起將焦點放在門徒的哀悼上
[00:01:02.080 --> 00:01:06.160]  以及他們為何可以從悲傷當中
[00:01:06.160 --> 00:01:09.120]  變得沒有力量向前行
[00:01:09.120 --> 00:01:13.200]  正經說耶穌先向三位婦女顯現
[00:01:13.200 --> 00:01:15.560]  穆達拉的瑪利亞就走去告訴
[00:01:15.560 --> 00:01:18.680]  向來跟隨耶穌的門徒知道
[00:01:18.680 --> 00:01:20.080]  經文說
[00:01:20.080 --> 00:01:24.000]  他們那時候正在哀悼哭泣
[00:01:24.000 --> 00:01:26.720]  雖然他們聽見了耶穌復活
[00:01:26.720 --> 00:01:28.800]  被瑪利亞看到
[00:01:28.800 --> 00:01:33.760]  但是不相信這是真確的
[00:01:33.760 --> 00:01:36.760]  聖經通常描寫告訴我們
[00:01:36.760 --> 00:01:39.160]  他們的門徒大部分都是男士
[00:01:39.160 --> 00:01:42.080]  特別是十二位的使徒
[00:01:42.080 --> 00:01:44.280]  我相信他們會很傷心
[00:01:44.280 --> 00:01:46.520]  並且流下男兒淚
[00:01:46.520 --> 00:01:49.480]  中國人說「男兒有淚不輕彈」
[00:01:49.480 --> 00:01:50.680]  在這裡告訴我們
[00:01:50.680 --> 00:01:53.360]  那些門徒哀悼哭泣
