
[00:00:00.000 --> 00:00:01.920]  各位弟兄姊妹,早晨!
[00:00:01.920 --> 00:00:05.200]  我非常開心今天可以來到大家當中
[00:00:05.200 --> 00:00:07.400]  跟大家一起分享神的話語
[00:00:07.400 --> 00:00:09.080]  每一次來到的時候
[00:00:09.080 --> 00:00:11.360]  都覺得是一個很寶貴的時間
[00:00:11.360 --> 00:00:13.720]  特別是一些很熟悉的弟兄姊妹
[00:00:13.720 --> 00:00:16.800]  也要多謝教會給我有機會跟大家分享
[00:00:16.800 --> 00:00:18.280]  教會這次給我的題目
[00:00:18.280 --> 00:00:20.920]  就是要我說《二福所書》第二章
[00:00:20.920 --> 00:00:26.320]  主題是《積著十字架,使他們與神和好,成為一個身體》
[00:00:26.320 --> 00:00:29.040]  我覺得這個題目太長了
[00:00:29.040 --> 00:00:31.160]  所以我就改了名字
[00:00:31.160 --> 00:00:34.080]  叫做《基因改造》
[00:00:34.080 --> 00:00:36.840]  我們不太喜歡基因改造的食物
[00:00:36.840 --> 00:00:39.520]  但你留意這個基因是什麼呢?
[00:00:39.520 --> 00:00:41.280]  是基督的恩典
[00:00:41.280 --> 00:00:42.680]  改造我們
[00:00:42.680 --> 00:00:44.560]  所以叫做《基因改造》
[00:00:44.560 --> 00:00:47.080]  這一段經文非常豐富
[00:00:47.080 --> 00:00:50.160]  所以我會分開三部份跟大家一起看
[00:00:50.160 --> 00:00:52.560]  第一部份就是《基因改造》
[00:00:52.560 --> 00:00:54.360]  改造了我們之後
[00:00:54.360 --> 00:00:56.960]  就是《作非今事》
[00:00:56.960 --> 00:01:00.000]  就是以前我們是犯錯遠離神的
[00:01:00.000 --> 00:01:02.640]  但是現在我們已經更正了
[00:01:02.640 --> 00:01:04.840]  好了,作為神的兒女的時候
[00:01:04.840 --> 00:01:08.000]  第三部份就是我們不做外人了
[00:01:08.000 --> 00:01:10.720]  我們是不可以做旁觀者
[00:01:10.720 --> 00:01:12.880]  如果你一直有留意香港的新聞
[00:01:12.880 --> 00:01:16.280]  這句話在這兩個禮拜裡面是很熟悉的
[00:01:16.280 --> 00:01:17.840]  不要做旁觀者
[00:01:17.840 --> 00:01:20.400]  要積極地來參與投地
[00:01:20.400 --> 00:01:21.520]  這樣的時候
[00:01:21.520 --> 00:01:22.920]  我們就會知道
[00:01:22.920 --> 00:01:24.480]  分開這三部份
[00:01:24.480 --> 00:01:28.080]  我們首先來看看《基因改造》的第一部份
[00:01:28.080 --> 00:01:30.520]  在《義弗所書》第二章第一到第十節
[00:01:30.520 --> 00:01:33.760]  我們每一次會叫大家來讀這段經文
[00:01:33.760 --> 00:01:35.920]  然後大家就會有一個印象
[00:01:35.920 --> 00:01:37.360]  還有我想提醒大家
[00:01:37.360 --> 00:01:39.160]  雖然我不是經常在大家當中
[00:01:39.160 --> 00:01:40.520]  教會應該會告訴你
[00:01:40.520 --> 00:01:42.880]  下一次會說到什麼內容
[00:01:42.880 --> 00:01:46.600]  我們不知道有沒有預先去看一次
[00:01:46.600 --> 00:01:49.880]  就是當我們教子女讀書的時候
[00:01:49.880 --> 00:01:51.440]  你都要備課的
[00:01:51.440 --> 00:01:54.000]  那時候你就會比較容易明白
[00:01:54.000 --> 00:01:56.000]  但是有時候我們在敬拜神的時候
[00:01:56.000 --> 00:01:58.680]  我們是沒有好好地準備自己的身心靈的
[00:01:58.680 --> 00:02:00.680]  就是來到的時候就這樣坐在那裡
[00:02:00.680 --> 00:02:02.000]  如果我們一直都知道
[00:02:02.000 --> 00:02:03.960]  譬如說我們星期三晚的茶經
[00:02:03.960 --> 00:02:07.400]  我都會宣告下個星期看什麼經文
[00:02:07.400 --> 00:02:10.200]  我期望弟兄姊妹會先看
[00:02:10.200 --> 00:02:13.000]  也會去慰藥你參與崇拜來禱告
[00:02:13.000 --> 00:02:15.160]  我很相信你的領受會很不同的
[00:02:15.160 --> 00:02:16.840]  好 我們來先一起讀
[00:02:16.840 --> 00:02:19.760]  《義弗所書》第二章第一到第十節
[00:02:19.760 --> 00:02:21.480]  第一到第十節我們一起讀出來
[00:02:24.000 --> 00:02:26.000]  (讀書中)
[00:02:54.000 --> 00:02:56.000]  (讀書中)
[00:03:24.000 --> 00:03:46.000]  (讀書中)
[00:03:46.000 --> 00:03:50.000]  這裡很清楚地告訴我們以前是怎樣的
[00:03:50.000 --> 00:03:52.000]  一開始的第二章第一到第三節
[00:03:52.000 --> 00:04:08.000]  (讀書中)
[00:04:08.000 --> 00:04:11.000]  這裡就指出我們以前的困境
[00:04:11.000 --> 00:04:14.000]  其實甚至不是以前的困境
[00:04:14.000 --> 00:04:16.000]  都是現在的困境
[00:04:16.000 --> 00:04:17.000]  困境是什麼呢
[00:04:17.000 --> 00:04:20.000]  就是原來我們會隨從今世的風俗
[00:04:20.000 --> 00:04:22.000]  我們活在這個社會裡面
[00:04:22.000 --> 00:04:25.000]  我們會被當時社會的文化
[00:04:25.000 --> 00:04:29.000]  他們那種價值觀影響著我們
[00:04:29.000 --> 00:04:31.000]  甚至那些娛樂
[00:04:31.000 --> 00:04:33.000]  最簡單舉一個例子
[00:04:33.000 --> 00:04:36.000]  我剛才一路坐車的時候數一數
[00:04:36.000 --> 00:04:40.000]  原來下一年二五年
[00:04:40.000 --> 00:04:44.000]  就是我侍奉主五十年
[00:04:44.000 --> 00:04:47.000]  我一九七五年的時候進入神學院
[00:04:47.000 --> 00:04:51.000]  我第一間教會是一九七九年
[00:04:51.000 --> 00:04:55.000]  那時候有一套電影是很厲害的
[00:04:55.000 --> 00:04:57.000]  就是《麥哥》
[00:04:57.000 --> 00:04:58.000]  記得嗎
[00:04:58.000 --> 00:05:00.000]  周潤發是很帥氣的
[00:05:00.000 --> 00:05:02.000]  穿著很長的外套
[00:05:02.000 --> 00:05:04.000]  然後開窗
[00:05:04.000 --> 00:05:08.000]  我發覺原來一流行了這樣的服飾
[00:05:08.000 --> 00:05:09.000]  很帥氣之後
[00:05:09.000 --> 00:05:12.000]  很多人都穿著很長的外套
[00:05:12.000 --> 00:05:14.000]  但我發覺有些人是很矮的
[00:05:14.000 --> 00:05:17.000]  那時候他們穿這些外套
[00:05:17.000 --> 00:05:19.000]  連鞋子都看不到
[00:05:19.000 --> 00:05:21.000]  唯一的好處就是教會不需要拖地
[00:05:21.000 --> 00:05:23.000]  因為他們會掃掉垃圾
[00:05:23.000 --> 00:05:25.000]  你這麼矮就不要穿這些外套
[00:05:25.000 --> 00:05:26.000]  但不是的
[00:05:26.000 --> 00:05:27.000]  每個人都是這樣
[00:05:27.000 --> 00:05:28.000]  現在來到英國
[00:05:28.000 --> 00:05:30.000]  你有沒有留意到英國的小朋友
[00:05:30.000 --> 00:05:32.000]  冬天都是穿短褲的
[00:05:32.000 --> 00:05:36.000]  於是很多香港人的父母跟我投訴
[00:05:36.000 --> 00:05:38.000]  叫他們穿長褲
[00:05:38.000 --> 00:05:39.000]  不行的
[00:05:39.000 --> 00:05:40.000]  每個人都穿短褲
[00:05:40.000 --> 00:05:42.000]  我穿長褲會被人取笑的
[00:05:42.000 --> 00:05:44.000]  「你冷不冷啊?」「冷啊!」
[00:05:44.000 --> 00:05:45.000]  都是要穿
[00:05:45.000 --> 00:05:46.000]  為什麼呢?
[00:05:46.000 --> 00:05:48.000]  因為如果你不穿的時候
[00:05:48.000 --> 00:05:49.000]  就是這個壓力
[00:05:49.000 --> 00:05:52.000]  所以我們是隨從今世的風俗
[00:05:52.000 --> 00:05:56.000]  我們沒有辦法擺脫這些無形的壓力
[00:05:56.000 --> 00:05:58.000]  所以是很可悲的
[00:05:58.000 --> 00:06:00.000]  但是不要忘記
[00:06:00.000 --> 00:06:02.000]  有很多的今世風俗
[00:06:02.000 --> 00:06:05.000]  其實未必一定是正確的
[00:06:05.000 --> 00:06:10.000]  甚至所謂合法不等於合神的標準
[00:06:10.000 --> 00:06:12.000]  在香港剛剛高等法院
[00:06:12.000 --> 00:06:13.000]  就是終審庭
[00:06:13.000 --> 00:06:15.000]  已經裁決了
[00:06:15.000 --> 00:06:19.000]  同性婚姻一樣是可以拿福利
[00:06:19.000 --> 00:06:22.000]  一樣是可以申請公屋的
[00:06:22.000 --> 00:06:27.000]  一樣可以承繼所謂的伴侶的財產
[00:06:27.000 --> 00:06:29.000]  不能上訴的了
[00:06:29.000 --> 00:06:31.000]  可能某個程度是
[00:06:31.000 --> 00:06:34.000]  法律上是合法的
[00:06:34.000 --> 00:06:36.000]  但是在我們的信仰裡面
[00:06:36.000 --> 00:06:38.000]  我們是否接受這些呢?
[00:06:38.000 --> 00:06:40.000]  在英國裡面
[00:06:40.000 --> 00:06:43.000]  如果我們說LGBT是錯的
[00:06:43.000 --> 00:06:45.000]  特別是學生
[00:06:45.000 --> 00:06:48.000]  我想我們馬上會被罵得不得了
[00:06:48.000 --> 00:06:53.000]  所以今天我們要很小心地去分辨
[00:06:53.000 --> 00:06:56.000]  第二就是我們會放縱我們的私慾
[00:06:56.000 --> 00:06:57.000]  你留意
[00:06:57.000 --> 00:07:00.000]  慾念不是錯的
[00:07:00.000 --> 00:07:03.000]  神比我們是有食慾的
[00:07:03.000 --> 00:07:05.000]  如果你沒有了食慾的時候
[00:07:05.000 --> 00:07:06.000]  你的時候
[00:07:06.000 --> 00:07:07.000]  你的健康就會出問題了
[00:07:07.000 --> 00:07:10.000]  神比我們有這個性慾
[00:07:10.000 --> 00:07:13.000]  但是合法地在我們的配偶身上
[00:07:13.000 --> 00:07:15.000]  可以享受這份性
[00:07:15.000 --> 00:07:17.000]  如果你放縱的時候
[00:07:17.000 --> 00:07:19.000]  就超越了這個界限
[00:07:19.000 --> 00:07:21.000]  那你就錯了
[00:07:21.000 --> 00:07:22.000]  我們喜歡吃東西
[00:07:22.000 --> 00:07:24.000]  但很多人是追求不同的
[00:07:24.000 --> 00:07:27.000]  越挑越重要
[00:07:27.000 --> 00:07:28.000]  無所謂
[00:07:28.000 --> 00:07:30.000]  怎樣來帶去吃
[00:07:30.000 --> 00:07:31.000]  最重要是吃得好
[00:07:31.000 --> 00:07:33.000]  吃得超值
[00:07:33.000 --> 00:07:34.000]  這個時候
[00:07:34.000 --> 00:07:35.000]  這個就過分了
[00:07:35.000 --> 00:07:38.000]  剛才我所說神比我們有性的需要
[00:07:38.000 --> 00:07:41.000]  所以我們有激過的家庭一直延續下去
[00:07:41.000 --> 00:07:43.000]  但是如果你放縱這些的時候
[00:07:43.000 --> 00:07:46.000]  這個就是成為你自己
[00:07:46.000 --> 00:07:49.000]  和別人所受的傷害
[00:07:49.000 --> 00:07:50.000]  所以我們要很小心
[00:07:50.000 --> 00:07:54.000]  還有就是我們信從那惡者
[00:07:54.000 --> 00:07:58.000]  就是空中屬靈掌權者的首領
[00:07:58.000 --> 00:08:01.000]  今天我們的爭戰
[00:08:01.000 --> 00:08:04.000]  有時候不只是肉體上的爭戰
[00:08:04.000 --> 00:08:07.000]  就好像現在很多時候打仗
[00:08:07.000 --> 00:08:09.000]  不一定要埋身肉搏
[00:08:09.000 --> 00:08:11.000]  大家知道什麼是認知作戰嗎
[00:08:11.000 --> 00:08:14.000]  可能在網絡上有很多的虛假消息
[00:08:14.000 --> 00:08:16.000]  去迷糊了我們
[00:08:16.000 --> 00:08:17.000]  意思就是
[00:08:17.000 --> 00:08:20.000]  我們有時候身不由己
[00:08:20.000 --> 00:08:22.000]  我們知道什麼是對的
[00:08:22.000 --> 00:08:24.000]  我們應該去做的
[00:08:24.000 --> 00:08:26.000]  但我們永遠做不出來
[00:08:26.000 --> 00:08:28.000]  我們不想做的壞事就是
[00:08:28.000 --> 00:08:30.000]  為什麼我會做出來呢
[00:08:30.000 --> 00:08:33.000]  原來羅馬書第七章很清楚地說
[00:08:33.000 --> 00:08:36.000]  我們是被罪的力量核制著
[00:08:36.000 --> 00:08:38.000]  我們是罪的奴僕
[00:08:38.000 --> 00:08:40.000]  我們沒有辦法去改變
[00:08:40.000 --> 00:08:44.000]  所以其實我們是女外受敵
[00:08:44.000 --> 00:08:46.000]  我們在這個世界裡面
[00:08:46.000 --> 00:08:50.000]  我們有不同的文化去衝擊著我們
[00:08:50.000 --> 00:08:54.000]  叫我們去屈服在這些壓力之下
[00:08:54.000 --> 00:08:56.000]  我們肉體裡面
[00:08:56.000 --> 00:08:59.000]  我們會去犯罪
[00:08:59.000 --> 00:09:00.000]  我們受控制
[00:09:00.000 --> 00:09:02.000]  是被罪控制著
[00:09:02.000 --> 00:09:04.000]  扭曲了我們的人性
[00:09:04.000 --> 00:09:06.000]  而更加有魔鬼
[00:09:06.000 --> 00:09:08.000]  去藉著不同的方法
[00:09:08.000 --> 00:09:12.000]  把我們引誘離開神的真道
[00:09:12.000 --> 00:09:14.000]  正如我剛才所說
[00:09:14.000 --> 00:09:17.000]  如果你在這個世代裡面
[00:09:17.000 --> 00:09:21.000]  你帶去指出婚前性行為是錯的
[00:09:21.000 --> 00:09:25.000]  就是你同性婚姻是沒有問題的
[00:09:25.000 --> 00:09:28.000]  你立刻被人家你帶去指責
[00:09:28.000 --> 00:09:30.000]  他們有一些遊行
[00:09:30.000 --> 00:09:32.000]  你看到有一位老牧師
[00:09:32.000 --> 00:09:34.000]  就在旁邊帶你去說
[00:09:34.000 --> 00:09:36.000]  錯了 你們要回歸到神身邊
[00:09:36.000 --> 00:09:39.000]  人們立刻來責備你
[00:09:39.000 --> 00:09:41.000]  在蘇格蘭裡面
[00:09:41.000 --> 00:09:42.000]  有一個大學生說
[00:09:42.000 --> 00:09:43.000]  只有兩種性別
