
[00:00:00.000 --> 00:00:02.920]  羅馬書的第21講
[00:00:02.920 --> 00:00:05.920]  羅馬書經講到第21講
[00:00:05.920 --> 00:00:09.400]  羅馬書的八章17至27節
[00:00:09.400 --> 00:00:13.760]  今天要講一個非常具爭議性的題目
[00:00:13.760 --> 00:00:19.040]  也是我相信神學生很喜歡講的業滿的題目
[00:00:19.040 --> 00:00:20.240]  是什麼?
[00:00:20.240 --> 00:00:22.880]  是否一次得救永遠得救?
[00:00:22.880 --> 00:00:25.680]  你是不是做了基督徒
[00:00:25.680 --> 00:00:27.920]  一次得救就永遠得救?
[00:00:27.920 --> 00:00:31.520]  這和我上次所講的息息相關
[00:00:31.520 --> 00:00:34.840]  我上次講我們身上有沒有聖靈
[00:00:34.840 --> 00:00:36.640]  等下大家就會見到
[00:00:36.640 --> 00:00:41.680]  這兩樣東西是有密切的連帶關係
[00:00:41.680 --> 00:00:45.360]  其實每一個信徒都應該
[00:00:45.360 --> 00:00:48.920]  生活在榮耀的盼望當中
[00:00:48.920 --> 00:00:50.960]  什麼是榮耀的盼望?
[00:00:50.960 --> 00:00:54.720]  就是盼望我們將來的榮耀
[00:00:54.720 --> 00:00:59.040]  詩人大衛在詩篇的第17、15節
[00:00:59.040 --> 00:01:01.920]  他說:我必在異中見你的面
[00:01:01.920 --> 00:01:05.800]  我醒了的時候得見你的形象
[00:01:05.800 --> 00:01:08.560]  就心滿意足了
[00:01:08.560 --> 00:01:11.720]  有沒有見到我醒了的時候什麼意思?
[00:01:11.720 --> 00:01:14.720]  就算我死了,我會復活
[00:01:14.720 --> 00:01:17.040]  我復活的時候我會見到什麼?
[00:01:17.040 --> 00:01:19.240]  見到你的形象
[00:01:19.240 --> 00:01:20.440]  很有趣
[00:01:20.440 --> 00:01:25.000]  爲什麼他說我必在異中見你的面?
[00:01:25.000 --> 00:01:27.240]  因爲詩人大衛知道
[00:01:27.240 --> 00:01:30.880]  他將來是會回復神的形象
[00:01:30.880 --> 00:01:33.840]  我說過我們現在是有罪性的
[00:01:33.840 --> 00:01:34.920]  我們的身體
[00:01:34.920 --> 00:01:38.000]  將來他知道他會沒有罪性
[00:01:38.000 --> 00:01:39.480]  成爲一個異人
[00:01:39.480 --> 00:01:42.480]  在異中與神見面
[00:01:42.480 --> 00:01:47.160]  這個也是在約翰一書的三章二節所講
[00:01:47.160 --> 00:01:48.640]  親愛的弟兄
[00:01:48.640 --> 00:01:51.000]  我們現在是神的兒女
[00:01:51.000 --> 00:01:53.560]  將來如何還未顯明
[00:01:53.560 --> 00:01:56.040]  但我們知道主若顯現
[00:01:56.040 --> 00:01:57.720]  我們必要像他
[00:01:57.720 --> 00:02:00.760]  因爲必不見他的真體
[00:02:00.760 --> 00:02:01.880]  有沒有見到?
[00:02:01.880 --> 00:02:03.960]  我們必要像他
[00:02:03.960 --> 00:02:07.120]  我們將來一定會像耶穌基督那樣
[00:02:07.120 --> 00:02:09.600]  成爲一個聖潔無罪的人
[00:02:09.600 --> 00:02:13.080]  在異中與主見面
[00:02:13.080 --> 00:02:15.480]  無論新約舊約的作者
[00:02:15.480 --> 00:02:16.840]  他們的盼望
[00:02:16.840 --> 00:02:19.320]  都是將來的榮耀
[00:02:19.320 --> 00:02:21.200]  將來的榮耀就是
[00:02:21.200 --> 00:02:25.000]  羅馬書第八章一個很重要的主題
[00:02:25.000 --> 00:02:27.600]  這裏我也要講一講
[00:02:27.600 --> 00:02:29.480]  關於將來的事
[00:02:29.480 --> 00:02:31.200]  不是我們所能夠明白
[00:02:31.200 --> 00:02:33.360]  不是我們所能夠理解
[00:02:33.360 --> 00:02:35.200]  所以爲何約翰說
[00:02:35.200 --> 00:02:38.320]  將來如何還未顯明
[00:02:38.320 --> 00:02:40.880]  但我們能夠肯定的部分就是
[00:02:40.880 --> 00:02:45.880]  將來我們會變成異人與主相會
[00:02:45.880 --> 00:02:50.080]  這是我們所能夠肯定的
[00:02:50.080 --> 00:02:52.560]  其實羅馬書的第八章
[00:02:52.560 --> 00:02:56.080]  繼續在說羅馬書的第八章一節
[00:02:56.080 --> 00:02:57.600]  八章一節說什麼?
[00:02:57.600 --> 00:03:00.600]  如今那些在基督耶穌內的
[00:03:00.600 --> 00:03:02.440]  就不定罪了
[00:03:02.440 --> 00:03:03.720]  我們也說過
[00:03:03.720 --> 00:03:05.640]  不是說我們不會犯罪
[00:03:05.640 --> 00:03:08.200]  羅馬書的第七章剛剛纔說過
[00:03:08.200 --> 00:03:11.120]  我們仍然在罪的身體裏面
[00:03:11.120 --> 00:03:13.720]  我們仍然與罪會有鬥爭
[00:03:13.720 --> 00:03:14.880]  但是不用擔心
[00:03:14.880 --> 00:03:17.280]  聖靈是會幫助我們
[00:03:17.280 --> 00:03:19.840]  完成這條成性的路
[00:03:19.840 --> 00:03:22.200]  那麼你說聖靈會如何幫助我們?
[00:03:22.200 --> 00:03:25.000]  羅馬書的八章二至三節說
[00:03:25.000 --> 00:03:28.280]  從罪與死中釋放了我們
[00:03:28.280 --> 00:03:30.520]  羅馬書的八章四節說
[00:03:30.520 --> 00:03:33.760]  祂會幫助我們遵守神的律法
[00:03:33.760 --> 00:03:36.840]  羅馬書的八章五至十一節
[00:03:36.840 --> 00:03:39.520]  說祂會改變我們的性質
[00:03:39.520 --> 00:03:41.120]  本來我們是屬肉體的
[00:03:41.120 --> 00:03:43.160]  祂幫助我們是屬靈
[00:03:43.160 --> 00:03:46.760]  從死亡變成有生命又平安
[00:03:46.760 --> 00:03:48.600]  本來是與神爲仇
[00:03:48.600 --> 00:03:50.360]  變成與神爲友
[00:03:50.360 --> 00:03:52.880]  本來是吾夢神的喜悅
[00:03:52.880 --> 00:03:55.960]  現在變成得神的喜悅
[00:03:55.960 --> 00:03:58.280]  八章十二至十三節
[00:03:58.280 --> 00:04:00.000]  也是我上次說的
[00:04:00.000 --> 00:04:04.160]  幫助我們治死我們肉體的罪行
[00:04:04.160 --> 00:04:06.240]  治死罪
[00:04:06.240 --> 00:04:07.160]  還有呢
[00:04:07.160 --> 00:04:08.880]  八章十四至十六節
[00:04:08.880 --> 00:04:10.480]  也是我上次說的
[00:04:10.480 --> 00:04:12.320]  給我們兒女的命運
[00:04:12.320 --> 00:04:14.840]  所以我們不被定罪
[00:04:14.840 --> 00:04:16.360]  而今天要說的就是
[00:04:16.360 --> 00:04:20.000]  羅馬書的八章十七至二十七節
[00:04:20.000 --> 00:04:22.480]  就是聖靈保證信徒
[00:04:22.480 --> 00:04:26.240]  能夠得到最後的榮耀
[00:04:26.240 --> 00:04:27.320]  喏
[00:04:27.320 --> 00:04:29.560]  在羅馬書的八章九節
[00:04:29.560 --> 00:04:30.760]  告訴我們
[00:04:30.760 --> 00:04:32.640]  每一個真正的信徒
[00:04:32.640 --> 00:04:34.000]  在我們的身上
[00:04:34.000 --> 00:04:35.880]  都會有聖靈
[00:04:35.880 --> 00:04:38.680]  這個就是我上次所說的
[00:04:38.680 --> 00:04:40.440]  上次的編導說
[00:04:40.440 --> 00:04:43.440]  你有沒有聖靈在你的身上
[00:04:43.440 --> 00:04:48.200]  聖靈將會保證一個信徒最後得到榮耀
[00:04:48.200 --> 00:04:50.720]  爾弗所書的一章十三節
[00:04:50.720 --> 00:04:52.360]  既然信他
[00:04:52.360 --> 00:04:56.040]  就受了應許的聖靈作印記
[00:04:56.040 --> 00:04:58.080]  有沒有看到印記這個字
[00:04:58.080 --> 00:05:00.360]  我們已經打印了
[00:05:00.360 --> 00:05:01.040]  還有呢
[00:05:01.040 --> 00:05:03.480]  爾弗所書的一章十四節
[00:05:03.480 --> 00:05:07.000]  這聖靈是我們得基業的憑據
