
[00:00:00.000 --> 00:00:02.000]  頂尖的平安
[00:00:02.000 --> 00:00:04.000]  請祈禱
[00:00:04.000 --> 00:00:09.760]  跟著我們獻上感謝
[00:00:09.760 --> 00:00:12.920]  讓我們今天能夠回到電當中
[00:00:12.920 --> 00:00:14.920]  有這麼舒適的環境
[00:00:14.920 --> 00:00:18.240]  能夠去細心的聆聽
[00:00:18.240 --> 00:00:19.840]  開我們的耳朵
[00:00:19.840 --> 00:00:21.840]  讓我們專心
[00:00:21.840 --> 00:00:23.840]  開我們的眼睛能夠看見
[00:00:23.840 --> 00:00:25.840]  你的榮耀
[00:00:25.840 --> 00:00:27.200]  你的力量
[00:00:27.200 --> 00:00:28.640]  你的盼望
[00:00:28.640 --> 00:00:30.640]  更以我們的手腳行動
[00:00:30.640 --> 00:00:32.640]  回應聖靈你的提醒
[00:00:32.640 --> 00:00:34.160]  和你的愛
[00:00:34.160 --> 00:00:35.280]  就如部人口中的言語
[00:00:35.280 --> 00:00:36.720]  頂尖姊妹請深思以念
[00:00:36.720 --> 00:00:37.680]  蒙聖靈的啟迪
[00:00:37.680 --> 00:00:38.640]  蒙主的悅立
[00:00:38.640 --> 00:00:40.640]  禱告奉耶穌基督的名求
[00:00:40.640 --> 00:00:42.640]  阿們
[00:00:42.640 --> 00:00:43.440]  各位頂尖姊妹
[00:00:43.440 --> 00:00:45.120]  今天是聖靈降臨節
[00:00:45.120 --> 00:00:48.640]  你見到聖壇和木色的帶都換上紅色
[00:00:48.640 --> 00:00:52.240]  象徵著上帝的火在我們當中
[00:00:52.240 --> 00:00:56.480]  今天和大家分享的題目是環繞著能力的
[00:00:56.480 --> 00:00:58.800]  我想你們先想一想在這一刻
[00:00:58.800 --> 00:01:00.800]  你最想要的是什麼能力呢
[00:01:00.800 --> 00:01:02.800]  如果任你選擇
[00:01:02.800 --> 00:01:04.800]  什麼能力你最想擁有呢
[00:01:04.800 --> 00:01:06.800]  這一刻
[00:01:06.800 --> 00:01:08.800]  在現今世界裡面
[00:01:08.800 --> 00:01:10.800]  不同人在追求不同的能力
[00:01:10.800 --> 00:01:12.800]  學生可能追求的是
[00:01:12.800 --> 00:01:14.800]  學習的能力
[00:01:14.800 --> 00:01:16.800]  寫文的能力
[00:01:16.800 --> 00:01:18.800]  接著不要太睏
[00:01:18.800 --> 00:01:20.800]  通宵都可以做到功課的能力
[00:01:20.800 --> 00:01:22.800]  又或者甚至是那種
[00:01:22.800 --> 00:01:24.800]  不上課不做功課
[00:01:24.800 --> 00:01:26.800]  拿A的能力
[00:01:26.800 --> 00:01:28.800]  這都不是能力
[00:01:28.800 --> 00:01:30.800]  學生就追求學習的能力
[00:01:30.800 --> 00:01:32.800]  上班的職場就追求競爭力
[00:01:32.800 --> 00:01:34.800]  我們升職
[00:01:34.800 --> 00:01:36.800]  加薪找工作
[00:01:36.800 --> 00:01:38.800]  找到自己合適的崗位
[00:01:38.800 --> 00:01:40.800]  國家就追求經濟
[00:01:40.800 --> 00:01:42.800]  軍事的能力等等
[00:01:42.800 --> 00:01:44.800]  而我們環顧我們的世界
[00:01:44.800 --> 00:01:46.800]  我們發現很多的戰爭
[00:01:46.800 --> 00:01:48.800]  氣候的變遷
[00:01:48.800 --> 00:01:50.800]  或者在我們個人生命裡面的憂慮
[00:01:50.800 --> 00:01:52.800]  那些破碎無力感的時候
[00:01:52.800 --> 00:01:54.800]  我們就會再問
[00:01:54.800 --> 00:01:56.800]  那些能力是不是真的有用呢
