
[00:00:00.000 --> 00:00:01.440]  丙姐妹平安
[00:00:01.440 --> 00:00:05.280]  這段時間不知道你會想
[00:00:05.280 --> 00:00:06.760]  你想去哪裏
[00:00:06.760 --> 00:00:08.560]  因爲這段時間
[00:00:08.560 --> 00:00:10.040]  因爲疫情之下
[00:00:10.040 --> 00:00:12.960]  大家到處都去不了
[00:00:12.960 --> 00:00:16.920]  過往在暑假的時候
[00:00:16.920 --> 00:00:20.000]  香港人出外旅遊的時候
[00:00:20.000 --> 00:00:21.600]  很多時候是放鬆一下
[00:00:21.600 --> 00:00:24.720]  現在到處都不用去
[00:00:24.720 --> 00:00:27.320]  但如果要你去的時候
[00:00:27.320 --> 00:00:28.600]  你想去哪裏
[00:00:31.000 --> 00:00:32.120]  加上
[00:00:32.120 --> 00:00:37.520]  這段時間總是聽到不少人
[00:00:37.520 --> 00:00:40.640]  在說我們移不移民好
[00:00:40.640 --> 00:00:43.520]  有不同的原因
[00:00:43.520 --> 00:00:45.600]  有些覺得香港太亂
[00:00:45.600 --> 00:00:48.240]  有些就想
[00:00:48.240 --> 00:00:52.000]  快點送小孩去讀書
[00:00:52.000 --> 00:00:53.280]  等等等等
[00:00:53.280 --> 00:00:55.440]  大家有很多不同的原因
[00:00:55.440 --> 00:00:58.120]  但我不知道你有沒有這樣考慮
[00:00:58.120 --> 00:01:00.800]  你身邊的人也有沒有這樣提過
[00:01:00.800 --> 00:01:06.400]  今天我們會看聶王紀上第十九章
[00:01:06.400 --> 00:01:11.760]  就是講以利亞走難的故事
[00:01:11.760 --> 00:01:16.960]  我們由第一節開始看起
[00:01:16.960 --> 00:01:19.400]  我喜歡一起讀經文
[00:01:19.400 --> 00:01:23.080]  我們一同讀第一節和第二節
[00:01:23.080 --> 00:01:24.280]  準備起
[00:01:24.280 --> 00:01:27.840]  阿哈把以利亞一切所做的
[00:01:28.440 --> 00:01:31.360]  和他用刀殺衆先知的事
[00:01:31.360 --> 00:01:33.120]  都告訴耶穌別
[00:01:33.120 --> 00:01:37.640]  耶穌別就派使者到以利亞那裏
[00:01:37.640 --> 00:01:40.440]  說明日約這時候
[00:01:40.440 --> 00:01:42.840]  我若不是你的性命
[00:01:42.840 --> 00:01:45.240]  像那些人的性命一樣
[00:01:45.240 --> 00:01:48.440]  願神明重重懲罰我
[00:01:48.440 --> 00:01:54.960]  阿哈把以利亞所做的一切
[00:01:54.960 --> 00:01:57.280]  和他用刀殺衆先知的事
[00:01:57.280 --> 00:01:58.840]  都告訴耶穌別
[00:01:58.840 --> 00:02:01.040]  當大家熟悉聖經
[00:02:01.040 --> 00:02:02.040]  熟悉上文的時候
[00:02:02.040 --> 00:02:03.360]  就知道很簡單
[00:02:03.360 --> 00:02:08.760]  只不過上文第十九節第十八章
[00:02:08.760 --> 00:02:13.080]  講到以利亞挑戰那些拜偶像的先知
[00:02:13.080 --> 00:02:19.400]  就叫人去找四百五十個巴黎的先知
[00:02:19.400 --> 00:02:21.760]  和四百個亞瑟拉的先知
[00:02:21.760 --> 00:02:23.160]  去到加密山上
[00:02:23.160 --> 00:02:24.880]  向他們挑戰
[00:02:25.680 --> 00:02:27.680]  哪一個纔是真正的神
[00:02:27.680 --> 00:02:28.760]  當然
[00:02:28.760 --> 00:02:32.520]  以利亞求告耶和華的時候
[00:02:32.520 --> 00:02:37.280]  耶和華降火將祭物燒熱燒盡
[00:02:37.280 --> 00:02:39.720]  證明耶和華是唯一的真神
[00:02:39.720 --> 00:02:41.360]  接着
[00:02:41.360 --> 00:02:45.760]  衆人都很驚訝一件事的時候
[00:02:45.760 --> 00:02:48.040]  以利亞就叫衆以色列民
[00:02:48.040 --> 00:02:51.200]  去殺那些偶像的先知
[00:02:51.200 --> 00:02:51.920]  就是這麼簡單
[00:02:51.920 --> 00:02:52.800]  就是這一件事
[00:02:53.320 --> 00:02:58.520]  阿哈將這件事告訴他的太太耶細別
[00:02:58.520 --> 00:03:01.280]  一個問題
[00:03:01.280 --> 00:03:05.880]  爲什麼那時候以利亞要挑戰皇后耶細別
[00:03:05.880 --> 00:03:08.480]  要挑戰她的先知
[00:03:08.480 --> 00:03:15.000]  爲什麼以利亞要向當時以色列的當權者挑戰
[00:03:15.000 --> 00:03:17.920]  爲什麼事
[00:03:17.920 --> 00:03:23.120]  聖經這樣去記載
[00:03:24.080 --> 00:03:25.320]  講到阿哈王
[00:03:25.320 --> 00:03:29.920]  他犯了黎伯的兒子耶羅波安所犯的罪
[00:03:29.920 --> 00:03:32.760]  應該是十六章三十一到三十三節
[00:03:32.760 --> 00:03:36.960]  他也娶了西頓王的女兒
