
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,平安
[00:00:02.000 --> 00:00:05.000]  今天跟大家分享的題目是
[00:00:05.000 --> 00:00:08.000]  《從歡呼到沉默》
[00:00:08.000 --> 00:00:13.000]  副標題是《短暫的熱情 vs 真實的信仰》
[00:00:13.000 --> 00:00:16.000]  今天要給大家分享的經文是
[00:00:16.000 --> 00:00:20.000]  記載在《馬可福音》的十一章一到十一節
[00:00:20.000 --> 00:00:24.000]  我們先來頌讀一下今天的經文
[00:00:24.000 --> 00:00:28.000]  《馬可福音》的十一章一到十一節
[00:00:28.000 --> 00:00:31.000]  我們可以一起來頌讀
[00:00:31.000 --> 00:00:33.000]  一二齊
[00:00:33.000 --> 00:00:36.000]  耶穌和門徒將進耶路撒冷
[00:00:36.000 --> 00:00:40.000]  到了伯法齊和伯大尼
[00:00:40.000 --> 00:00:42.000]  在橄欖山那裡
[00:00:42.000 --> 00:00:46.000]  耶穌就打發兩個門徒對他們說
[00:00:46.000 --> 00:00:49.000]  你們往對面村子裡去
[00:00:49.000 --> 00:00:51.000]  一進去的時候
[00:00:51.000 --> 00:00:55.000]  必看見一匹驢居栓在那裡
[00:00:55.000 --> 00:00:58.000]  是從來沒有人騎過的
[00:00:58.000 --> 00:01:00.000]  可以解開、牽來
[00:01:00.000 --> 00:01:04.000]  若有人對你們說為什麼做這事
[00:01:04.000 --> 00:01:07.000]  你們就說主要用他
[00:01:07.000 --> 00:01:11.000]  那人必立時讓你們牽來
[00:01:11.000 --> 00:01:13.000]  他們去了
[00:01:13.000 --> 00:01:17.000]  便看見一匹驢居在門外
[00:01:17.000 --> 00:01:18.000]  大屋上
[00:01:18.000 --> 00:01:20.000]  就把他解開
[00:01:20.000 --> 00:01:22.000]  在那裡站著的人
[00:01:22.000 --> 00:01:26.000]  有幾個說你們解驢居做什麼
[00:01:26.000 --> 00:01:30.000]  門徒照著耶穌所說的回答
[00:01:30.000 --> 00:01:33.000]  那些人就認憑他們牽去了
[00:01:33.000 --> 00:01:37.000]  他們把驢居牽到耶穌那裡
[00:01:37.000 --> 00:01:40.000]  把墜子的衣服搭在上面
[00:01:40.000 --> 00:01:42.000]  耶穌就騎上
[00:01:42.000 --> 00:01:46.000]  有許多人把衣服鋪在路上
[00:01:46.000 --> 00:01:50.000]  也有人把田間的樹枝砍下來
[00:01:50.000 --> 00:01:52.000]  鋪在路上
[00:01:52.000 --> 00:01:56.000]  前行後隨的人都喊著說
[00:01:56.000 --> 00:02:00.000]  荷薩那奉主名來的是應當稱頌的
[00:02:00.000 --> 00:02:04.000]  那將要來的我主大衛之國
[00:02:04.000 --> 00:02:06.000]  是應當稱頌的
[00:02:06.000 --> 00:02:09.000]  高高在上荷薩那
[00:02:09.000 --> 00:02:12.000]  耶穌進了耶路撒冷
[00:02:12.000 --> 00:02:14.000]  進入了聖殿
[00:02:14.000 --> 00:02:16.000]  周圍看了各樣物件
[00:02:16.000 --> 00:02:18.000]  天色已晚
[00:02:18.000 --> 00:02:21.000]  就和十二個門徒出城
[00:02:21.000 --> 00:02:24.000]  往博大離去了
[00:02:24.000 --> 00:02:29.000]  今天為什麼要分享這段經文呢
[00:02:29.000 --> 00:02:34.000]  不曉得大家曉不曉得今天是什麼特別的日子嗎
[00:02:34.000 --> 00:02:38.000]  我們知道下一個禮拜就是什麼節
[00:02:38.000 --> 00:02:41.000]  那這一個禮拜是什麼節
[00:02:41.000 --> 00:02:43.000]  有人也回答出來的
[00:02:43.000 --> 00:02:45.000]  就是中之主日
[00:02:45.000 --> 00:02:47.000]  為什麼叫中之主日呢
[00:02:47.000 --> 00:02:49.000]  就是剛才你讀的那段經文
[00:02:49.000 --> 00:02:51.000]  你大概會猜想得到
[00:02:51.000 --> 00:02:54.000]  剛才我們讀的經文有講到一幫人
[00:02:54.000 --> 00:02:56.000]  他們拿著這個樹枝
[00:02:56.000 --> 00:02:58.000]  其實那個就是中樹枝
[00:02:58.000 --> 00:03:01.000]  他們來歡迎耶穌進入耶路撒冷
[00:03:01.000 --> 00:03:03.000]  中之主日其實就是紀念
[00:03:03.000 --> 00:03:07.000]  耶穌騎著驢車來進入耶路撒冷
[00:03:07.000 --> 00:03:10.000]  信徒他們就會揮舞那個中樹枝
[00:03:10.000 --> 00:03:15.000]  來歡迎耶穌來慶祝這個聖大的舉動
[00:03:15.000 --> 00:03:19.000]  所以今天就是在復活前的這個主日
[00:03:19.000 --> 00:03:21.000]  叫做中之主日
[00:03:21.000 --> 00:03:25.000]  中之主日就是從今天開始
[00:03:25.000 --> 00:03:28.000]  一直到這個禮拜六
[00:03:28.000 --> 00:03:30.000]  就是復活節的前的那一天
[00:03:30.000 --> 00:03:32.000]  就是整個就是一個
[00:03:32.000 --> 00:03:36.000]  從中之主日開始到星期六
[00:03:36.000 --> 00:03:38.000]  就是叫做聖週
[00:03:38.000 --> 00:03:40.000]  就是耶穌復活前
[00:03:40.000 --> 00:03:42.000]  就是那個聖週
[00:03:42.000 --> 00:03:47.000]  聖週其實是基督教很重要的一個信仰的核心
[00:03:47.000 --> 00:03:50.000]  就是提醒我們要紀念耶穌基督的犧牲
[00:03:50.000 --> 00:03:52.000]  還有祂的愛
[00:03:52.000 --> 00:03:55.000]  透過紀念耶穌的受難
[00:03:55.000 --> 00:03:59.000]  我們能夠更深刻的理解救贖的意義
[00:03:59.000 --> 00:04:01.000]  我們剛才讀的那段經文
[00:04:01.000 --> 00:04:04.000]  它描述了一個很特別的
[00:04:04.000 --> 00:04:06.000]  很震撼的一個畫面
[00:04:06.000 --> 00:04:11.000]  我稱作一場震撼時空的進場儀式
[00:04:11.000 --> 00:04:14.000]  或者說震動時空的進場的儀式
[00:04:14.000 --> 00:04:17.000]  好像說一個君王他要來的時候
[00:04:17.000 --> 00:04:19.000]  有一個很隆重的
[00:04:19.000 --> 00:04:21.000]  一個很震撼的一個場面
[00:04:21.000 --> 00:04:25.000]  在公元大概33年左右的時候
[00:04:25.000 --> 00:04:27.000]  在逾越節的前夕
[00:04:27.000 --> 00:04:31.000]  就有一對封城樸樸的伽利利人
[00:04:31.000 --> 00:04:36.000]  他們就走向耶路撒冷東南邊的一個橄欖山
[00:04:36.000 --> 00:04:39.000]  耶穌就吩咐門徒
[00:04:39.000 --> 00:04:41.000]  吩咐他們要解開一匹
[00:04:41.000 --> 00:04:44.000]  從來沒有被人騎過的驢車
[00:04:44.000 --> 00:04:48.000]  這個看似很微小的一個動作
[00:04:48.000 --> 00:04:50.000]  卻成為了人類歷史上面一個
[00:04:50.000 --> 00:04:55.000]  最富有張力的君王的加冕的儀式
[00:04:55.000 --> 00:04:58.000]  群眾他們以棕樹枝來鋪路
[00:04:58.000 --> 00:05:00.000]  然後用他們的衣服
[00:05:00.000 --> 00:05:03.000]  好像要鋪紅地毯一樣
[00:05:03.000 --> 00:05:08.000]  將和薩納的歡呼聲推到一個的頂點
[00:05:08.000 --> 00:05:10.000]  可是到了五天以後
[00:05:10.000 --> 00:05:15.000]  同一群人就是那群喊著和薩納的那群人
[00:05:15.000 --> 00:05:20.000]  他們高喊著叮他十字架
[00:05:20.000 --> 00:05:25.000]  他們的呼聲也是響徹天際
[00:05:25.000 --> 00:05:29.000]  這段的記載不僅是耶穌侍功的一個高潮
[00:05:29.000 --> 00:05:36.000]  也是一面能夠照見人性信仰本氣的一個明鏡
[00:05:36.000 --> 00:05:38.000]  當彌賽亞的榮耀不是
[00:05:38.000 --> 00:05:41.000]  按照人所想的劇本來展開的時候
[00:05:41.000 --> 00:05:45.000]  那種轉訊即是的熱情
[00:05:45.000 --> 00:05:48.000]  如何暴露我們信仰的虛幅呢
[00:05:48.000 --> 00:05:51.000]  當十字架的陰影籠罩的時候
[00:05:51.000 --> 00:05:55.000]  沉默的退場又怎樣見證真實的尾聲呢
[00:05:55.000 --> 00:05:58.000]  今天我們很多人都會看直播對不對
[00:05:58.000 --> 00:06:01.000]  可能你平常也很多時間會
[00:06:01.000 --> 00:06:05.000]  刷那個手機看那個短視頻會看直播
[00:06:05.000 --> 00:06:08.000]  在2023年的時候
[00:06:08.000 --> 00:06:11.000]  有一個叫做很頂流的
[00:06:11.000 --> 00:06:13.000]  不曉得你知不知道什麼叫頂流
[00:06:13.000 --> 00:06:15.000]  一個頂流的主播
[00:06:15.000 --> 00:06:19.000]  他的直播間曾經出現了一個
[00:06:19.000 --> 00:06:24.000]  每秒鐘20萬點贊的記錄
[00:06:24.000 --> 00:06:26.000]  你可以想像嗎
[00:06:26.000 --> 00:06:30.000]  每秒鐘20萬個點贊這個記錄
[00:06:30.000 --> 00:06:36.000]  說明這個頂流的主播歡迎程度是非常的
[00:06:36.000 --> 00:06:39.000]  可以用不可想像來形容
[00:06:39.000 --> 00:06:40.000]  很多的粉絲
[00:06:40.000 --> 00:06:43.000]  可是在後來他經歷了一件事情
[00:06:43.000 --> 00:06:46.000]  有經歷了稅務的風波以後
[00:06:46.000 --> 00:06:49.000]  他的粉絲的數目怎樣呢
[00:06:49.000 --> 00:06:52.000]  我們形容是斷崖式的下降
[00:06:52.000 --> 00:06:55.000]  就是掉粉掉得非常的厲害
[00:06:55.000 --> 00:07:01.000]  而今天這些的民眾歡呼跟隨耶穌的民眾
[00:07:01.000 --> 00:07:04.000]  五天後耶穌其實掉粉也掉得很厲害
[00:07:04.000 --> 00:07:06.000]  剩下的就沒幾個了
[00:07:06.000 --> 00:07:11.000]  當耶穌騎著借來的驢居進入耶路撒冷的時候
[00:07:11.000 --> 00:07:17.000]  全場或者全程就好像開啟了螢幕
[00:07:17.000 --> 00:07:21.000]  彌賽亞出道的這種的直播
[00:07:21.000 --> 00:07:23.000]  這種狂歡
[00:07:23.000 --> 00:07:25.000]  一群的你可以想像一群的群眾
[00:07:25.000 --> 00:07:27.000]  他們就拿著中樹枝在揮舞
[00:07:27.000 --> 00:07:29.000]  他們在點贊他們在刷屏
[00:07:29.000 --> 00:07:32.000]  他們在揮舞這個中樹枝
[00:07:32.000 --> 00:07:36.000]  就好像今天我們在點贊在刷屏一樣
[00:07:36.000 --> 00:07:40.000]  他們喊著和尚納這些的歡呼的口號
[00:07:40.000 --> 00:07:46.000]  就好像把這個的耶穌出場的這個事件
[00:07:46.000 --> 00:07:48.000]  推上了那個熱搜
[00:07:48.000 --> 00:07:51.000]  今天不曉得你知不知道什麼叫熱搜
[00:07:51.000 --> 00:07:53.000]  應該都知道
[00:07:53.000 --> 00:07:54.000]  他們喊得越大聲
[00:07:54.000 --> 00:07:57.000]  耶穌就很快就上了這個熱搜了
[00:07:57.000 --> 00:07:59.000]  可是到了五天以後
[00:07:59.000 --> 00:08:01.000]  這些的鐵粉呢
[00:08:01.000 --> 00:08:05.000]  基本上是集體的取關
[00:08:05.000 --> 00:08:07.000]  取消關注了
[00:08:07.000 --> 00:08:09.000]  甚至有的不只是取關
[00:08:09.000 --> 00:08:13.000]  而且甚至拉黑就是舉報
[00:08:13.000 --> 00:08:15.000]  這個不是一個古代的事件
[00:08:15.000 --> 00:08:19.000]  到今天好像更成為我們這個世代的人
[00:08:19.000 --> 00:08:22.000]  信仰消費主義的一種的模式
