
[00:00:00.000 --> 00:00:01.680]  各位弟兄姊妹平安!
[00:00:01.680 --> 00:00:03.680]  讓我們一起禱告
[00:00:03.680 --> 00:00:09.600]  各位聖見的主,我們來到祢面前禱告
[00:00:09.600 --> 00:00:11.600]  求主透過今日的經文
[00:00:11.600 --> 00:00:14.800]  幫助我們更加明白上帝祢自己的心意
[00:00:14.800 --> 00:00:16.800]  求聖靈預備好我們的心
[00:00:16.800 --> 00:00:18.600]  去領受祢的說話
[00:00:18.600 --> 00:00:22.800]  願祢賜福講的、聽的、蒙祢的教導
[00:00:22.800 --> 00:00:24.800]  鼓勵和安慰
[00:00:24.800 --> 00:00:27.200]  禱告奉主耶穌基督的聖名,求!
[00:00:27.200 --> 00:00:28.200]  阿門
[00:00:28.200 --> 00:00:33.200]  不知道弟兄姊妹平常回到教會見面的時候
[00:00:33.200 --> 00:00:36.200]  你們通常會問對方什麼問題呢?
[00:00:36.200 --> 00:00:39.200]  通常都是問:吃了飯沒有?
[00:00:39.200 --> 00:00:41.200]  都很世俗的,差不多
[00:00:41.200 --> 00:00:43.200]  但是回到教會有時候覺得
[00:00:43.200 --> 00:00:45.200]  都不要問這些這麼世俗的問題
[00:00:45.200 --> 00:00:47.200]  都可能會問一些其他的問題
[00:00:47.200 --> 00:00:49.200]  問一下近來怎麼樣?
[00:00:49.200 --> 00:00:51.200]  有沒有什麼為你祈禱?
[00:00:51.200 --> 00:00:53.200]  都會問一下
[00:00:53.200 --> 00:00:55.200]  不知道你有沒有問過以下的一條問題
[00:00:55.200 --> 00:00:56.200]  你問一下他
[00:00:56.200 --> 00:01:01.200]  弟兄,你這個禮拜過得清不清潔?
[00:01:01.200 --> 00:01:03.200]  你有沒有試過這樣問過?
[00:01:03.200 --> 00:01:04.200]  沒有吧?
[00:01:04.200 --> 00:01:05.200]  那現在給你一個機會
[00:01:05.200 --> 00:01:06.200]  你試一下問一下旁邊的一個
[00:01:06.200 --> 00:01:08.200]  你這個禮拜過得清不清潔?
[00:01:08.200 --> 00:01:10.200]  你聽一下他怎麼回答你
[00:01:10.200 --> 00:01:16.200]  他怎麼回答你?
[00:01:16.200 --> 00:01:22.200]  不知道怎麼回答
[00:01:22.200 --> 00:01:25.200]  有時候為什麼會這樣呢?
[00:01:25.200 --> 00:01:27.200]  其實我也不知道清潔是什麼
[00:01:27.200 --> 00:01:29.200]  你問我這個禮拜過得清不清潔
[00:01:29.200 --> 00:01:31.200]  我也不知道怎麼回答你
[00:01:31.200 --> 00:01:32.200]  或者
[00:01:32.200 --> 00:01:35.200]  我也有一點點知道清潔是什麼
[00:01:35.200 --> 00:01:37.200]  不過好像這個禮拜
[00:01:37.200 --> 00:01:39.200]  好像不太妥當
[00:01:39.200 --> 00:01:41.200]  很尷尬地回答你
[00:01:41.200 --> 00:01:44.200]  其實我也沒有想過我是不是清潔
[00:01:44.200 --> 00:01:47.200]  這些好像很虛無縹緲
[00:01:47.200 --> 00:01:48.200]  和我很遠距離
[00:01:48.200 --> 00:01:49.200]  沒有想過
[00:01:49.200 --> 00:01:51.200]  但是有時候我也覺得很奇怪
[00:01:51.200 --> 00:01:52.200]  回到教會
[00:01:52.200 --> 00:01:54.200]  大家很少再提
[00:01:54.200 --> 00:01:57.200]  聖潔到底是什麼呢?
[00:01:57.200 --> 00:01:59.200]  通常教會一提到聖潔
[00:01:59.200 --> 00:02:00.200]  讓你想起就是說
[00:02:00.200 --> 00:02:02.200]  有些事情我們就要做
[00:02:02.200 --> 00:02:04.200]  有些事情不可以做
[00:02:04.200 --> 00:02:06.200]  所以大家問
[00:02:06.200 --> 00:02:08.200]  你這個禮拜過得清不清潔?
[00:02:08.200 --> 00:02:10.200]  拿個表出來大家看看
[00:02:10.200 --> 00:02:12.200]  有沒有靈修
[00:02:12.200 --> 00:02:14.200]  班主學崇拜
[00:02:14.200 --> 00:02:15.200]  這些有做
[00:02:15.200 --> 00:02:17.200]  沒有做的
[00:02:17.200 --> 00:02:19.200]  沒有說謊
[00:02:19.200 --> 00:02:21.200]  沒有騙人
[00:02:21.200 --> 00:02:23.200]  沒有罵小孩
[00:02:23.200 --> 00:02:25.200]  很多樣的事情
[00:02:25.200 --> 00:02:28.200]  在裡面我們就拿些表出來看看
[00:02:28.200 --> 00:02:30.200]  到底我的生活是否聖潔
[00:02:30.200 --> 00:02:32.200]  就是我有沒有做這些
[00:02:32.200 --> 00:02:34.200]  但是有時候當我們去想
[00:02:34.200 --> 00:02:38.200]  耶穌其實經常都去挑戰這些法利賽人
[00:02:38.200 --> 00:02:40.200]  是不是做完所有事情就是聖潔呢?
[00:02:40.200 --> 00:02:44.200]  是不是做完這些事情就是聖潔呢?
[00:02:44.200 --> 00:02:47.200]  當有時候我們說信耶穌的時候去想起
[00:02:47.200 --> 00:02:49.200]  不是說我信的時候
[00:02:49.200 --> 00:02:51.200]  上帝接納我
[00:02:51.200 --> 00:02:53.200]  洗乾淨我的罪
[00:02:53.200 --> 00:02:55.200]  我就是聖潔
[00:02:55.200 --> 00:02:59.200]  到底怎樣才是聖潔呢?
[00:02:59.200 --> 00:03:02.200]  其實當上帝來接納我們
[00:03:02.200 --> 00:03:04.200]  我們承認我們是罪人的時候
[00:03:04.200 --> 00:03:06.200]  在身份、在地位上
[00:03:06.200 --> 00:03:08.200]  我們是一個聖潔的人
[00:03:08.200 --> 00:03:11.200]  但也不要忘記聖經上提醒我們
[00:03:11.200 --> 00:03:14.200]  我們要按照上帝的標準
[00:03:14.200 --> 00:03:17.200]  按照他的規條來繼續過我們的生活
[00:03:17.200 --> 00:03:19.200]  我們要保持這份聖潔
[00:03:19.200 --> 00:03:21.200]  在我們的生活上
[00:03:21.200 --> 00:03:23.200]  在我們的心靈上
[00:03:23.200 --> 00:03:25.200]  我們都需要有這份聖潔
[00:03:25.200 --> 00:03:27.200]  在舊約來說
[00:03:27.200 --> 00:03:30.200]  聖潔是一個很重要的題目
[00:03:30.200 --> 00:03:33.200]  上帝常常都提醒我們要這樣去做
[00:03:33.200 --> 00:03:37.200]  所以當大家看到文素記一開始的時候
[00:03:37.200 --> 00:03:40.200]  其實早兩次都有提到
[00:03:40.200 --> 00:03:43.200]  出場的場面是很雄壯的
[00:03:43.200 --> 00:03:46.200]  有一群以色列人
[00:03:46.200 --> 00:03:49.200]  有大約六十萬人的大軍
[00:03:49.200 --> 00:03:52.200]  一個軍隊的形式出現
[00:03:52.200 --> 00:03:54.200]  但大家不要忘記
[00:03:54.200 --> 00:03:57.200]  這六十萬人其實現在只是軍人
[00:03:57.200 --> 00:04:00.200]  早前他們在埃及做甚麼呢?
[00:04:00.200 --> 00:04:02.200]  只是做奴隸
[00:04:02.200 --> 00:04:04.200]  所以由奴隸變成軍人
[00:04:04.200 --> 00:04:06.200]  其實轉接位很短
[00:04:06.200 --> 00:04:10.200]  所以今天這一班是否真的大軍呢?
[00:04:10.200 --> 00:04:12.200]  如果說到一至四節
[00:04:12.200 --> 00:04:14.200]  說了這麼多軍事的情況
[00:04:14.200 --> 00:04:16.200]  又列隊了
[00:04:16.200 --> 00:04:18.200]  那你想想第五章應該說甚麼呢?
[00:04:18.200 --> 00:04:20.200]  應該是說他們出去打仗
[00:04:20.200 --> 00:04:22.200]  但今天看的第五章
[00:04:22.200 --> 00:04:24.200]  如果大家有留意的話
[00:04:24.200 --> 00:04:26.200]  其實就不是說出去打仗
[00:04:26.200 --> 00:04:28.200]  因為出去打仗之前
[00:04:28.200 --> 00:04:30.200]  還有一樣很重要的事要做
[00:04:30.200 --> 00:04:33.200]  就是要這一班的以色列民
[00:04:33.200 --> 00:04:36.200]  要將他們營裏面一些不潔的東西
[00:04:36.200 --> 00:04:38.200]  要來清除
[00:04:38.200 --> 00:04:40.200]  所以今天第五章
[00:04:40.200 --> 00:04:42.200]  是在這裏說這件事
[00:04:42.200 --> 00:04:45.200]  其實大家也不覺得奇怪
[00:04:45.200 --> 00:04:48.200]  因為民訴記其實是緊接著利美記
[00:04:48.200 --> 00:04:50.200]  如果大家有看過利美記的話
[00:04:50.200 --> 00:04:52.200]  利美記的重點是說甚麼呢?
[00:04:52.200 --> 00:04:56.200]  平時都很少看的
[00:04:56.200 --> 00:04:58.200]  利美記的重點是甚麼呢?
[00:04:58.200 --> 00:04:59.200]  就是聖潔
[00:04:59.200 --> 00:05:02.200]  你看完利美記
[00:05:02.200 --> 00:05:05.200]  沒可能不知道是要求你去聖潔的
[00:05:05.200 --> 00:05:08.200]  利美記十一章四十五節
[00:05:08.200 --> 00:05:09.200]  我們一起讀
[00:05:09.200 --> 00:05:15.200]  「我是把你們從埃及地領出來的耶和華
[00:05:15.200 --> 00:05:17.200]  要作你們的神
[00:05:17.200 --> 00:05:19.200]  所以你們要聖潔
