
[00:00:00.000 --> 00:00:03.500]  大家早晨,願你們平安
[00:00:03.500 --> 00:00:07.000]  約翰福音對我來說意義不同了
[00:00:07.000 --> 00:00:11.000]  約翰福音對於我來說是有不同的意義
[00:00:11.000 --> 00:00:15.000]  因為我信主的時候去
[00:00:15.000 --> 00:00:18.000]  信主那段時間就是在學約翰福音
[00:00:18.000 --> 00:00:20.000]  因為我剛信主的時候
[00:00:20.000 --> 00:00:23.000]  那段時間是在學約翰福音
[00:00:23.000 --> 00:00:31.000]  後來我第一次獨立帶領留學生的查經班
[00:00:31.000 --> 00:00:35.000]  我第一次獨立帶領留學生的查經班的時候
[00:00:35.000 --> 00:00:37.000]  也是帶著約翰福音
[00:00:37.000 --> 00:00:40.000]  也是帶著這本書
[00:00:40.000 --> 00:00:46.000]  約翰福音我們放在這個時候來講
[00:00:46.000 --> 00:00:50.000]  我們將約翰福音放在這個時候來講
[00:00:50.000 --> 00:00:52.000]  是為了配合復活節的到來
[00:00:52.000 --> 00:00:54.000]  是為了配合復活節的到來
[00:00:54.000 --> 00:01:00.000]  是要在受難之前我們來預備自己的心
[00:01:00.000 --> 00:01:03.000]  是在受難之前我們來預備自己的心
[00:01:03.000 --> 00:01:06.000]  你看這個約翰福音這個段
[00:01:06.000 --> 00:01:11.000]  已經是在講耶穌釘十字架之前最後的時間
[00:01:11.000 --> 00:01:18.000]  這一段經文已經是在講耶穌被釘十字架之前最後的一段時間
[00:01:18.000 --> 00:01:23.000]  十三章到十六節完全是這個夜晚耶穌說的話
[00:01:23.000 --> 00:01:28.000]  十三章到十六節完全是耶穌那一晚所說的話
[00:01:28.000 --> 00:01:35.000]  十三章到十六章完全都是耶穌在那段時間所說的話
[00:01:35.000 --> 00:01:38.000]  十七章整章是一個禱告
[00:01:38.000 --> 00:01:41.000]  十七章整章都是一個祈禱
[00:01:41.000 --> 00:01:52.000]  我們可以看到在耶穌要釘十字架之前
[00:01:52.000 --> 00:01:55.000]  我們可以看到耶穌在要釘十字架之前
[00:01:55.000 --> 00:01:58.000]  祂要留給門徒很重要的東西
[00:01:58.000 --> 00:02:01.000]  祂要留一些很重要的東西給他的門徒
[00:02:01.000 --> 00:02:04.000]  祂不是給門徒分點紀念品
[00:02:04.000 --> 00:02:08.000]  祂不是發紀念品給他的門徒
[00:02:08.000 --> 00:02:11.000]  這是這段時間我用的一個什麼東西送給你
[00:02:11.000 --> 00:02:14.000]  我這段時間所用的東西就送給你們了
[00:02:14.000 --> 00:02:16.000]  給你們留個紀念
[00:02:16.000 --> 00:02:18.000]  祂是給他們教導
[00:02:18.000 --> 00:02:20.000]  祂是給他們有教導
[00:02:20.000 --> 00:02:23.000]  但是你看你們大家有時間
[00:02:23.000 --> 00:02:28.000]  最近這幾週你們去讀十三到十七節
[00:02:28.000 --> 00:02:33.000]  你們最近有時間你們可以讀十三到十七節
[00:02:33.000 --> 00:02:36.000]  你可以看到完全都是祂的教訓
[00:02:36.000 --> 00:02:39.000]  你可以看到完全都是祂的教訓
[00:02:39.000 --> 00:02:41.000]  但是祂在所有教訓之前
[00:02:41.000 --> 00:02:43.000]  祂卻是一個行動
[00:02:43.000 --> 00:02:46.000]  但是所有的教訓之前是一個行動
[00:02:46.000 --> 00:02:48.000]  就是祂為門徒們洗腳
[00:02:48.000 --> 00:02:50.000]  就是祂為門徒洗腳
[00:02:50.000 --> 00:02:55.000]  就是所有的基督徒都非常熟悉的這麼一段故事
[00:02:55.000 --> 00:02:59.000]  這一段可以說是所有基督徒都非常熟悉的一段經文
[00:02:59.000 --> 00:03:01.000]  祂在說了那麼多話之前
[00:03:01.000 --> 00:03:04.000]  祂先做了一個行動
[00:03:04.000 --> 00:03:06.000]  祂在說了那麼多話之前
[00:03:06.000 --> 00:03:08.000]  祂先做了一個行動
[00:03:08.000 --> 00:03:10.000]  我們就稱為這是一個愛的行動
[00:03:10.000 --> 00:03:13.000]  我們就稱為這是一個愛的行動
[00:03:13.000 --> 00:03:15.000]  我今天就來給大家解釋一下
[00:03:15.000 --> 00:03:17.000]  祂為什麼是一個愛的行動
[00:03:17.000 --> 00:03:19.000]  我今天就來給大家解釋一下
[00:03:19.000 --> 00:03:22.000]  這個為什麼會是一個愛的行動
[00:03:22.000 --> 00:03:28.000]  我曾經看過有一個教會他們的年報
[00:03:28.000 --> 00:03:32.000]  我曾經看過一個教會的一份年報
[00:03:32.000 --> 00:03:36.000]  很多照片和文字記錄過去一年他們發生的事情
[00:03:36.000 --> 00:03:42.000]  很多照片和文字記錄過去一年所發生的事
