
[00:00:00.000 --> 00:00:02.000]  各位大英姐妹早晨
[00:00:02.000 --> 00:00:06.000]  上個星期我們剛剛聽完了
[00:00:06.000 --> 00:00:10.000]  只能每一次最後一篇的訊息
[00:00:10.000 --> 00:00:12.000]  既然我們知道
[00:00:12.000 --> 00:00:14.000]  生命是沒有第二次的
[00:00:14.000 --> 00:00:18.000]  就讓我們今天一起去學習
[00:00:18.000 --> 00:00:20.000]  怎樣為永恆
[00:00:20.000 --> 00:00:22.000]  為永恆的盼望
[00:00:22.000 --> 00:00:24.000]  做好準備
[00:00:24.000 --> 00:00:27.000]  讓我們在開始聽到之前
[00:00:27.000 --> 00:00:30.000]  我們同心的低頭祈禱
[00:00:30.000 --> 00:00:34.000]  親愛的天父我們多謝你
[00:00:34.000 --> 00:00:38.000]  多謝你因為你不單止為我們預備了今生
[00:00:38.000 --> 00:00:41.000]  你同樣的為我們預備了永恆
[00:00:41.000 --> 00:00:44.000]  求你透過你的話語
[00:00:44.000 --> 00:00:47.000]  親自的去引導我們
[00:00:47.000 --> 00:00:49.000]  幫助我們去明白
[00:00:49.000 --> 00:00:51.000]  了解怎樣的
[00:00:51.000 --> 00:00:55.000]  為你所為我們預備的永恆
[00:00:55.000 --> 00:00:57.000]  去做好準備
[00:00:57.000 --> 00:01:00.000]  我們同心的在你面前
[00:01:00.000 --> 00:01:02.000]  去等候你的說話
[00:01:02.000 --> 00:01:04.000]  求你親自的
[00:01:04.000 --> 00:01:06.000]  向我們每一個的心
[00:01:06.000 --> 00:01:08.000]  去講說話
[00:01:08.000 --> 00:01:10.000]  聽我們的祈禱
[00:01:10.000 --> 00:01:11.000]  奉耶穌的名祈求
[00:01:11.000 --> 00:01:13.000]  阿們
[00:01:13.000 --> 00:01:16.000]  聖誕節快到了
[00:01:16.000 --> 00:01:18.000]  不知道你今年預備怎樣的
[00:01:18.000 --> 00:01:21.000]  去過你的聖誕呢
[00:01:21.000 --> 00:01:23.000]  會不會已經開始很忙的
[00:01:23.000 --> 00:01:25.000]  去做一些shopping
[00:01:25.000 --> 00:01:27.000]  去購物
[00:01:27.000 --> 00:01:28.000]  預備好
[00:01:28.000 --> 00:01:30.000]  今年怎樣去佈置
[00:01:30.000 --> 00:01:32.000]  你自己的家居
[00:01:32.000 --> 00:01:34.000]  預備好要送些什麼的
[00:01:34.000 --> 00:01:35.000]  聖誕禮物
[00:01:35.000 --> 00:01:37.000]  預備好要怎樣去
[00:01:37.000 --> 00:01:40.000]  安排今年聖誕的派對
[00:01:40.000 --> 00:01:42.000]  預備好要煮些什麼的
[00:01:42.000 --> 00:01:44.000]  聖誕大餐
[00:01:44.000 --> 00:01:46.000]  又或者預備好
[00:01:46.000 --> 00:01:48.000]  去哪裡旅行
[00:01:48.000 --> 00:01:50.000]  預備怎樣的
[00:01:50.000 --> 00:01:54.000]  來寬度今年這個聖誕假期
[00:01:54.000 --> 00:01:56.000]  其實剛才牧師也有提到
[00:01:56.000 --> 00:01:58.000]  今天是傳統教會
[00:01:58.000 --> 00:02:00.000]  年曆聖誕節裡面
[00:02:00.000 --> 00:02:02.000]  第一個的節期
[00:02:02.000 --> 00:02:05.000]  就是將臨期的開始
[00:02:05.000 --> 00:02:07.000]  在這個橫跨四個
[00:02:07.000 --> 00:02:09.000]  主日的節期裡面
[00:02:09.000 --> 00:02:11.000]  其實是由第一個
[00:02:11.000 --> 00:02:14.000]  由最接近11月30日的
[00:02:14.000 --> 00:02:16.000]  那個主日開始
[00:02:16.000 --> 00:02:21.000]  到聖誕節之前的主日為止
[00:02:21.000 --> 00:02:24.000]  橫跨四個的主日
[00:02:24.000 --> 00:02:26.000]  而今天就在教會
[00:02:26.000 --> 00:02:28.000]  傳統年曆裡面
[00:02:28.000 --> 00:02:32.000]  被稱為將臨期的第一主日
[00:02:32.000 --> 00:02:35.000]  將臨期英文是advance
[00:02:35.000 --> 00:02:37.000]  advance這個字
[00:02:37.000 --> 00:02:40.000]  其實是源自拉丁文avantis
[00:02:40.000 --> 00:02:43.000]  又或者是希臘文perosia
[00:02:43.000 --> 00:02:48.000]  有來到或者是駕臨的意思
[00:02:48.000 --> 00:02:50.000]  初期教會設立這個節期
[00:02:50.000 --> 00:02:53.000]  目的是要讓我們去仿效
[00:02:53.000 --> 00:02:55.000]  昔日神的選民
[00:02:55.000 --> 00:02:56.000]  以色列人
[00:02:56.000 --> 00:02:59.000]  其實我們今天都是神的選民
[00:02:59.000 --> 00:03:02.000]  期待救主彌賽亞
[00:03:02.000 --> 00:03:04.000]  祂自己的降臨
[00:03:04.000 --> 00:03:06.000]  主要是要提醒我們
[00:03:06.000 --> 00:03:09.000]  需要在每一天的生活當中
[00:03:09.000 --> 00:03:11.000]  我們要去等候
[00:03:11.000 --> 00:03:13.000]  我們要去期待
[00:03:13.000 --> 00:03:17.000]  我們要隨時隨地的做好準備
[00:03:17.000 --> 00:03:19.000]  來去預備自己
[00:03:19.000 --> 00:03:21.000]  預備我們身邊的人
[00:03:21.000 --> 00:03:24.000]  去迎接主耶穌基督的再來
[00:03:24.000 --> 00:03:30.000]  祂再來是要來永遠的作亡
[00:03:30.000 --> 00:03:33.000]  馬福音就在第一章
[00:03:33.000 --> 00:03:34.000]  第一節
[00:03:34.000 --> 00:03:36.000]  很濃縮的這樣說
[00:03:36.000 --> 00:03:42.000]  神的兒子耶穌基督福音的起頭
[00:03:42.000 --> 00:03:46.000]  很訝要就已經交代了整個聖誕
[00:03:46.000 --> 00:03:49.000]  交代了主耶穌基督的降臨
[00:03:49.000 --> 00:03:52.000]  因為主耶穌不只是我們的創造主
[00:03:52.000 --> 00:03:56.000]  是我們一切受造物的起頭
[00:03:56.000 --> 00:03:59.000]  祂更加是我們的救贖主
[00:03:59.000 --> 00:04:01.000]  是福音的起頭
[00:04:01.000 --> 00:04:06.000]  是人能夠得到永恆盼望的起始點
[00:04:06.000 --> 00:04:10.000]  而對於這位將要來的彌賽亞
[00:04:10.000 --> 00:04:14.000]  人要做的就是做好預備
[00:04:14.000 --> 00:04:16.000]  正因為這樣
[00:04:16.000 --> 00:04:20.000]  神祂就一早已經透過先知的預言
[00:04:20.000 --> 00:04:22.000]  說祂要差派使者
[00:04:22.000 --> 00:04:24.000]  差派開路先鋒
[00:04:24.000 --> 00:04:28.000]  為主預備道路
[00:04:28.000 --> 00:04:32.000]  意思就是要這位先驅
